,actual,prediction,ID,name,player_id,team_name_alt,pitch_name,run_value_per_100,run_value,pitches,pitch_usage,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent,Season,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x,release_speed,spin_rate,movement_inches,alan_active_spin_pct,active_spin,hawkeye_measured,movement_inferred,active_spin_formatted,hawkeye_measured_clock_minutes,movement_inferred_clock_minutes,diff_measured_inferred,diff2,diff_measured_inferred_minutes,hawkeye_measured_clock_hh,hawkeye_measured_clock_mm,movement_inferred_clock_hh,movement_inferred_clock_mm,diff_clock_hh,diff_clock_mm
10,-1.8,-1.199370380761521,18,"Carrasco, Carlos",471911,CLE,4-Seam Fastball,-1.8,-3,168,22.8,42,0.5025380710659898,0.4384672070744289,0.4979919678714859,0.25273010920436817,0.09646739130434782,0.24025974025974023,0.6285714285714287,0.45728155339805826,0.5567010309278351,0.625,2024,0.6747720364741641,168,0.189094387755102,0.6783489434600499,0.227642276,0.2262996941896025,0.8776167471819646,0.35826771653543305,0.2315789473684211,0.16431924882629106,0.2790697674418605,0.43697478991596644,0.6469604015616286,0.013089005,0.117801047,0.6747720364741641,0.5600915681037772,0.3811475409836066,0.4463507640044574,0.6995189954381908,0.6170430512326905,0.5543863120783137,0.6956521739130435,0.8297872340425533,0.8723404255319149,0.5079849388304545,0.1780966722364921,0.4736842105263158,0.8181818181818182,1.0,0.9090909090909091,0.33333333333333337,0.0,0.6666666666666667
11,-1.7,-2.16724752555096,19,"Carrasco, Carlos",471911,CLE,Changeup,-1.7,-3,165,22.4,47,0.4991539763113367,0.38540899042004423,0.5046854082998661,0.3884555382215289,0.20244565217391308,0.2662337662337662,0.6351648351648352,0.48640776699029137,0.549828178694158,0.57375,2024,0.5288753799392096,165,0.189094387755102,0.6783489434600499,0.223577236,0.434250764525994,0.642512077294686,0.7519685039370079,0.7263157894736842,0.3755868544600939,0.0852713178294574,0.3109243697478992,0.649191299498048,0.927038627,0.021459227,0.5288753799392096,0.25524608927890113,0.2991803278688525,0.44503969699452695,0.5343816075830545,0.668645511672614,0.753246019005512,0.5326086956521738,0.7872340425531915,0.6808510638297873,0.11540565589196039,0.4775681689920399,0.8421052631578947,0.8181818181818182,0.33333333333333337,0.7272727272727273,0.0,0.5,0.33333333333333337
12,-4.1,-2.718447678512243,21,"Carrasco, Carlos",471911,CLE,Sinker,-4.1,-6,147,19.9,36,0.5431472081218275,0.5261606484893147,0.6010709504685408,0.1341653666146646,0.1127717391304348,0.21645021645021645,0.6417582417582418,0.5699029126213592,0.6821305841924398,0.55,2024,0.6686930091185412,147,0.189094387755102,0.6783489434600499,0.199186992,0.308868501529052,0.7568438003220612,0.7086614173228346,0.7263157894736842,0.6384976525821596,0.06718346253229979,0.5168067226890757,0.6687116564417178,0.862068966,0.180076628,0.6686930091185412,0.5333842045020984,0.5573770491803279,0.6658843469039633,0.6837656129993,0.6216610667658647,0.6983953463613932,0.6847826086956521,0.8297872340425533,0.723404255319149,0.14050856252030391,0.4356341630587085,0.8421052631578947,0.8181818181818182,1.0,0.7272727272727273,0.6666666666666667,0.5,0.33333333333333337
13,0.0,0.05654010331701009,22,"Carrasco, Carlos",471911,CLE,Slider,0.0,0,159,21.5,47,0.4331641285956007,0.2741341193809875,0.4096385542168674,0.4009360374414977,0.40489130434782616,0.7575757575757576,0.42197802197802203,0.2961165048543689,0.36426116838487965,0.3875,2024,0.4498480243161094,159,0.189094387755102,0.6783489434600499,0.215447154,0.46941896024464835,0.534621578099839,0.5787401574803149,0.5789473684210527,0.20187793427230044,0.6201550387596899,0.4873949579831933,0.6553262688232013,0.488448845,0.260726073,0.4498480243161094,0.6611980160244182,0.15163934426229508,0.16032881527101356,0.18930820313623503,0.3082411999908644,0.23076495601041092,0.19565217391304346,0.1276595744680851,0.19148936170212766,0.5758575621800722,0.2914768091422339,0.4210526315789474,0.09090909090909091,0.6666666666666667,0.1818181818181818,0.33333333333333337,0.0,1.0
14,1.8,1.8790653621435276,23,"García, Luis",472610,LAA,Sinker,1.8,3,153,49.4,39,0.3384094754653131,0.2527634487840826,0.31860776439089694,0.2636505460218409,0.1739130434782609,0.46969696969696967,0.44615384615384623,0.28446601941747574,0.38144329896907214,0.45875000000000005,2024,0.841945288753799,153,0.05261479591836734,0.18883973956203332,0.493548387,0.1605504587155963,0.8421900161030595,0.5354330708661417,0.5263157894736843,0.6713615023474179,0.08010335917312666,0.5672268907563026,0.6731734523145566,0.402298851,0.363984674,0.8449848024316111,0.549790156428844,0.7008196721311477,0.8595999529381934,0.8677590881172468,0.5964811734909481,0.6480023525349375,0.8695652173913044,0.851063829787234,0.7872340425531915,0.2092522249765764,0.3207989691905438,0.736842105263158,0.9090909090909091,0.0,0.8181818181818182,0.33333333333333337,0.0,1.0
15,4.1,3.1017858468487396,25,"Yates, Kirby",489446,TEX,4-Seam Fastball,4.1,7,163,55.4,43,0.2233502538071066,0.11643330876934414,0.18340026773761714,0.41809672386895474,0.44293478260869573,0.645021645021645,0.3340659340659341,0.17184466019417477,0.25773195876288657,0.4,2024,0.735562310030395,163,0.0475127551020408,0.1705403300895022,0.554421769,0.16207951070336396,0.8695652173913043,0.5433070866141732,0.5263157894736843,0.6948356807511737,0.1937984496124031,0.7731092436974791,0.6999442275515895,0.316753927,0.947643979,0.735562310030395,0.6322014498283098,0.7704918032786886,0.8988682129875512,0.9808927244599479,0.665456141472075,0.6364180106134387,0.9782608695652175,0.7872340425531915,0.7872340425531915,0.4149372979698443,0.022662069315818482,0.5789473684210527,0.8181818181818182,0.33333333333333337,0.8181818181818182,0.33333333333333337,0.0,0.0
16,1.1,1.8054704870786331,26,"Yates, Kirby",489446,TEX,Split-Finger,1.1,1,127,43.2,25,0.1607445008460237,0.105379513633014,0.17269076305220887,0.6427457098283932,0.4347826086956522,0.41125541125541126,0.27032967032967037,0.11553398058252427,0.23883161512027493,0.44625000000000004,2024,0.5288753799392096,127,0.0475127551020408,0.1705403300895022,0.431972789,0.463302752293578,0.5700483091787439,0.6496062992125984,0.631578947368421,0.6431924882629108,0.12919896640826878,0.6260504201680673,0.6787506971556051,0.833333333,0.636363636,0.5288753799392096,0.24723388019839754,0.5450819672131149,0.8231987353601312,0.9737134355100867,0.7555246897545861,0.7754251398388665,0.9673913043478262,0.7021276595744681,0.6595744680851064,0.2776573844933687,0.20652923909447413,0.6842105263157895,0.7272727272727273,0.33333333333333337,0.6363636363636364,1.0,0.0,0.6666666666666667
17,1.2,1.8423726482300085,27,"Ottavino, Adam",493603,NYM,Sinker,1.2,1,115,39.7,34,0.2910321489001692,0.12675018422991893,0.2597054886211512,0.218408736349454,0.4796195652173913,0.6341991341991342,0.3230769230769231,0.1980582524271845,0.32817869415807566,0.515,2024,0.7112462006079023,115,0.04623724489795918,0.1730224308472435,0.396551724,0.29357798165137616,0.7536231884057971,0.6614173228346456,0.6736842105263158,0.7934272300469483,0.05943152454780365,0.6428571428571429,0.67930842163971,0.793103448,0.789272031,0.7082066869300911,0.5875619992369325,0.6926229508196722,0.7984366749226341,0.7792805570643826,0.6422810996835295,0.7083416342990014,0.7717391304347825,0.8085106382978724,0.723404255319149,0.16668827754310644,0.39190136584312285,0.7894736842105263,0.8181818181818182,0.6666666666666667,0.7272727272727273,0.6666666666666667,0.5,0.0
18,-1.1,-0.888653441246313,29,"Quintana, Jose",500779,NYM,4-Seam Fastball,-1.1,-2,192,24.0,34,0.5465313028764806,0.35666912306558585,0.4257028112449799,0.22776911076443057,0.19972826086956522,0.17748917748917747,0.5406593406593407,0.40097087378640783,0.4828178694158075,0.64875,2024,0.6443768996960482,192,0.20918367346938774,0.7698946594747021,0.239700375,0.15749235474006118,0.8647342995169083,0.5669291338582677,0.5684210526315789,0.12206572769953052,0.2790697674418605,0.39915966386554624,0.6397099832682654,0.460732984,0.083769634,0.6474164133738602,0.5135444486837085,0.5860655737704918,0.701406519789244,0.819254038130645,0.45385975433931336,0.4689167365670127,0.8152173913043479,1.0,0.9574468085106383,0.3185943041251583,0.13814476648549256,0.6842105263157895,0.9999999999999999,1.0,0.9999999999999999,0.33333333333333337,0.0,0.6666666666666667
19,-0.8,0.1527740852004511,30,"Quintana, Jose",500779,NYM,Changeup,-0.8,-1,150,18.7,34,0.4230118443316413,0.2070744288872513,0.2971887550200803,0.5070202808112325,0.3192934782608696,0.29437229437229434,0.46373626373626375,0.23106796116504852,0.31958762886597936,0.41625,2024,0.5015197568389058,150,0.20918367346938774,0.7698946594747021,0.187265918,0.3883792048929664,0.6344605475040258,0.6181102362204725,0.6105263157894737,0.647887323943662,0.09043927648578814,0.5630252100840337,0.6726157278304518,0.673819742,0.364806867,0.504559270516717,0.21785578023655094,0.5491803278688525,0.828029303024841,0.9111095097928692,0.37240860633468953,0.2880942378491187,0.9130434782608696,0.06382978723404256,0.1276595744680851,0.5878688893727402,0.3115415400206821,0.4210526315789474,0.0,1.0,0.09090909090909091,0.6666666666666667,0.0,1.0
